folder,application,sub_application,job_name,memname,description,desc_program,ref_program,ref_datasets
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_UBH,TRP4TS11,P4TS11.jcl,BSEJOTS  = DB2-U UBHJOZZ END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG_A,TRP4CSV,P4CSV.jcl,ZZZITCS  = LISTE NICHT POLIZZIERTE VERTRAEGE,ZZZITCS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG_A,TRP4CTME,P3CTME.jcl,DUMMY    = REMOVE MODULE COND. TUR-VERK,DUMMY,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG_A,TRP4FTPA,P4FTPA.jcl,FTPS     = ERROR LIST OF CONTRACT FILE TRANSFER,FTPS,,CONTRACT
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG_A,TRP4FTPN,P4FTPN.jcl,FTPS     = TRANSFER CPA FROM VPZJJPA,FTPS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG_A,TRP4JFE,P4JFE.jcl,VTGJJFE  = DB2 PRINTING OF ERROR RECORDS,VTGJJFE,,ERROR
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG_A,TRP4JPA,P4JPA.jcl,VPZJJPA = DB2 POLICY ISSUANCE FINAL TASK,VPZJJPA,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG_A,TRP4JPAV,P4JPAV.jcl,RZALLWR  = DIVERSE VERKETTUNGEN AUS POLIZZIERUNG,RZALLWR,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG_A,TRP4LDIF,P4LDIF.jcl,ZZZJOLD    = DB2-U INSTANT POLICY PROCESSING SET TO OFF,ZZZJOLD,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG_A,TRP4VERK,P4VERK.jcl,RZDDKON  = PRUEFEN VERK.-KARTEN AUS POLIZZIERUNG,RZDDKON,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4O011,P4O011.jcl,PDSJO01  = DB2-U DATA COLLECTION FOR POLICY PRINT,PDSJO01,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OAN1,P4OAN1.jcl,VPZJOAN  = DB2-U CREATE TBATCH_PROT CONTRACT ENTRIES,VPZJOAN,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OAN2,P4OAN2.jcl,VPZJOAN  = DB2-U CREATE TBATCH_PROT CONTRACT ENTRIES,VPZJOAN,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OAN3,P4OAN3.jcl,VPZJOAN  = DB2-U CREATE TBATCH_PROT CONTRACT ENTRIES,VPZJOAN,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OAN4,P4OAN4.jcl,VPZJOAN  = DB2-U CREATE TBATCH_PROT CONTRACT ENTRIES,VPZJOAN,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OAN5,P4OAN5.jcl,VPZJOAN  = DB2-U CREATE TBATCH_PROT CONTRACT ENTRIES,VPZJOAN,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OAN6,P4OAN6.jcl,VPZJOAN  = DB2-U CREATE TBATCH_PROT CONTRACT ENTRIES,VPZJOAN,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4ODB1,P4ODB1.jcl,VPZJODB  = DB2-U EXECUTE DB2 ACTIVITIES OF THE DAILY NV,VPZJODB,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4ODB2,P4ODB2.jcl,VPZJODB  = DB2-U EXECUTE DB2 ACTIVITIES OF THE DAILY NV,VPZJODB,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4ODB3,P4ODB3.jcl,VPZJODB  = DB2-U EXECUTE DB2 ACTIVITIES OF THE DAILY NV,VPZJODB,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4ODB4,P4ODB4.jcl,VPZJODB  = DB2-U EXECUTE DB2 ACTIVITIES OF THE DAILY NV,VPZJODB,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4ODB5,P4ODB5.jcl,VPZJODB  = DB2-U EXECUTE DB2 ACTIVITIES OF THE DAILY NV,VPZJODB,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4ODB6,P4ODB6.jcl,VPZJODB  = DB2-U EXECUTE DB2 ACTIVITIES OF THE DAILY NV,VPZJODB,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OFV1,P4OFV1.jcl,VPZJOFV  = DB2-U TASK FUND PROCESSING,VPZJOFV,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OPDV,P4OPDV.jcl,PDDJOPD  = DB2-U CONSTRUCTION INSURANCE CERTIFICATE,PDDJOPD,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4ORU1,P4ORU1.jcl,VPZJORU  = DB2-U POLICY INSURANCE_CALCULATE REINSURANCE PREMIUM,VPZJORU,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OST1,P4OST1.jcl,VPZJOST  = DB2-U START TASK OF POLCY PROCESSING,VPZJOST,,POLCY
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OTS4,P4OTS4.jcl,BSEJOTS  = DB2-U TASK CONTROL VPZJOST   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OTS5,P4OTS5.jcl,BSEJOTS  = DB2-U TASK CONTROL VPZJOVR   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OTS6,P4OTS6.jcl,BSEJOTS  = DB2-U TASK CONTROL OWP/ORU/O01  END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OTS7,P4OTS7.jcl,BSEJOTS  = DB2-U TASK CONTROL VPZJODB   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OTSE,P4OTSE.jcl,BSEJOTS  = DB2-U TASK CONTROL UBHJOVS   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OTSH,P4OTSH.jcl,BSEJOTS  = DB2-U TASK CONTROL PDDJOPD   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OVR1,P4OVR1.jcl,VPZJOVR  = DB2-U PRORATA TASK,VPZJOVR,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OVS1,P4OVS1.jcl,UBHJOVS  = DB2-U SBL TASK FOR POLICY ISSUANCE,UBHJOVS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4OWP1,P4OWP1.jcl,VPZJOWP  = DB2-U POLICY ISSUANCE APPRAISAL AND COMMISSIONING,VPZJOWP,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4QOAP,P4QOAP.jcl,VERQOAP  = DB2-U  AUTO APPROVAL OF RINCL OPEN PROCESS SLIPS,VERQOAP,,RINCL
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4QOWZ,P4QOWZ.jcl,VERQOWZ  = DB2-U CREATE TANTRAGLISTE FOR CONTRACT LAYER,VERQOWZ,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4STO8,P4STO8.jcl,BSEJOTS  = DB2-U TASK CONTROL VPZJOFV   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4STOA,P4STOA.jcl,BSEJOTS  = DB2-U TASK CONTROL VPZJOAN   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4TS22,P4TS22.jcl,BSEJOTS  = DB2-U VERQOWZ START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4TS23,P4TS23.jcl,BSEJOTS  = DB2-U VERQOWZ END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_VERTRAG,TRP4TSV,P4TSV.jcl,BSEJOTS  = DB2-U TASK CONTROL VERTRAG       START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK,TRP4BPOK,P4BPOK.jcl,IEFBR14 = BATCH_PROT TO BE PROVIDED,IEFBR14,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK,TRP4TAS0,P4TAS0.jcl,PAUSE    = START PARALLEL TO ONLINE (LATE 1000),PAUSE,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK,TRP4TAS1,P4TAS1.jcl,PAUSE    = START PARALLEL TO ONLINE (LATE 1000),PAUSE,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK,TRP4TAS1,P4TAS1.jcl,PAUSE    = START PARALLEL TO ONLINE (LATE 1200),PAUSE,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK,TRP4TASE,P4TASE.jcl,IEFBR14  = END THE ONLINE-TASKS,IEFBR14,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK,TRP4TASK,P4TASK.jcl,IEFBR14  = START THE ONLINE-TASKS,IEFBR14,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_CRM,TRP4ODR1,P4ODR1.jcl,CRMQODR  = CALL CRM WEBSERVICE VIA DB AND STP,CRMQODR,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_CRM,TRP4TS12,P4TS12.jcl,BSEJOTS  = DB2-U CRMQODR       START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_CRM,TRP4TS13,P4TS13.jcl,BSEJOTS  = DB2-U CRMQODR END,BSEJOTS,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CAN,TRP4FTPC,P4FTPC.jcl,FTP      = FILETRANSFER ERROR FILE OF VERQOFA,FTP,,VERQOFA
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CAN,TRP4JFAC,P4JFAC.jcl,ZZZJJFA  = DB2 READ BATCHPROT OF VERQOFA,ZZZJJFA,,VERQOFA
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CAN,TRP4MA08,P4MA08.jcl,XMITIP   = MAIL FOR VERQOFA,XMITIP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CAN,TRP4OFPA,P4OFPA.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG VERQOFA,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CAN,TRP4QOFA,P4QOFA.jcl,VERQOFA  = DB2-U AUTOMATIC CANCELLATION OF CCPI PRODUCT,VERQOFA,,CCPI
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CAN,TRP4UNLA,P4UNLA.jcl,HPUNL    = DB2 UNLOAD VERVECN,HPUNL,,VERVECN
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CLAIMS,TRP4CTM3,P3CTMS.jcl,DUMMY = REMOVE SCHQONL COND,DUMMY,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CLAIMS,TRP4FPNL,P4FPNL.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG SCHQONL,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CLAIMS,TRP4QONL,P4QONL.jcl,SCHQONL    = DB2-U UNCLAIMED AMOUNT BATCH,SCHQONL,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CLAIMS,TRP4VENL,P4VENL.jcl,HPUNL    = DB2 UNLOAD SCHVENL,HPUNL,,SCHVENL
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CL_CHANGES,TRP4FPDC,P4FPDC.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG VERQODC,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CL_CHANGES,TRP4OTR1,P4OTR1.jcl,VERQOTR    = DB2-U TURNING RIDERS CANCELATION,VERQOTR,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CL_CHANGES,TRP4QOAD,P4QOAD.jcl,SCHQOAD  = CHECK CLAIM STATUS CHANGES,SCHQOAD,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CL_CHANGES,TRP4QODC,P4QODC.jcl,VERQODC    = PROCESS BULK-AMENDMENT ON CLAIM PAYOUT,VERQODC,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_CL_CHANGES,TRP4VEDC,P4VEDC.jcl,HPUNL    = DB2 UNLOAD VERVEDC,HPUNL,,VERVEDC
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_FLAG,TRP4CS17,P4CS17.jcl,ZZZJOCS  = DB2 CSV FILE FOR VERQOUC,ZZZJOCS,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_FLAG,TRP4FP34,P4FP34.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG VERQOUC,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_FLAG,TRP4HD17,P4HD17.jcl,FTP      = GET FILES FOR COMMISSION FLAG UPDATE,FTP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_FLAG,TRP4HK17,P4HK17.jcl,FTPLS    = CHECK FOR ADDITIONAL FILES OF COMMISSION FLAG UPDATE,FTPLS,,COMMISSION
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_FLAG,TRP4HR17,P4HR17.jcl,FTPLS    = CHECK FILES COMMISSION FLAG UPDATE,FTPLS,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_FLAG,TRP4QOUC,P4QOUC.jcl,VERQOUC  = DB2-U COMMISSION FLAG UPDATE,VERQOUC,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_HE,TRP4CTME,F3CTM.jcl,DUMMY    = REMOVE UBHQOPP COND,DUMMY,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_HE,TRP4FP41,P4FP41.jcl,ZZZJOFP    = DB2-U INSERT TPGMSTEUERUNG UBHQOPP,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_HE,TRP4FP42,P4FP42.jcl,ZZZJOFP    = DB2-U INSERT TPGMSTEUERUNG UBHQOPP,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_HE,TRP4QOP1,P4QOP1.jcl,UBHQOPP    = DB2-U CREATE PROCESS SLIP FOR COMISSION,UBHQOPP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_HE,TRP4QOP2,P4QOP2.jcl,UBHQOPP    = DB2-U CREATE PROCESS SLIP FOR COMISSION,UBHQOPP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_HE,TRP4VEPP,P4VEPP.jcl,HPUNL    = DB2 UNLOAD UBHVEPP,HPUNL,,UBHVEPP
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_HE,TRP4VEPT,P4VEPT.jcl,HPUNL    = DB2 UNLOAD UBHVEPT,HPUNL,,UBHVEPT
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4COMM,P4COMM.jcl,RZWRITER = ANPASSEN LAUFNUMMER BULK BATCH,RZWRITER,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4COMX,,DUMMY = END OF COMMISSION IMPORT,DUMMY,,COMMISSION
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4FTP4,P4FTP4.jcl,FTP      = FILETRANSFER COMISSION FAILURE REPORT,FTP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4HD09,P4HD09.jcl,FTP      = GET FILES FOR COMMISSION,FTP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4HK09,P4HK09.jcl,FTPLS    = CHECK FOR ADDITIONAL FILES COMMISSION,FTPLS,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4HR09,P4HR09.jcl,FTPLS    = CHECK FILES FOR COMMISSION,FTPLS,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4JJFA,P4JJFA.jcl,ZZZJJFA  = DB2 READ BATCHPROT FOR UBHQOIC,ZZZJJFA,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4OCS9,P4OCS9.jcl,ZZZJOCS  = DB2-U PREPARE CSV FILE,ZZZJOCS,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4OF11,P4OF11.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOIC,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4QJCP,P4QJCP.jcl,UBHQJCP  = DB2 LIST OF INCORR. FOREIGN COMISSIONS,UBHQJCP,,INCORR
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION,TRP4QOIC,P4QOIC.jcl,UBHQOIC  = DB2-U FOREIGN COMMISSIONS,UBHQOIC,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_YE,TRP4FA58,P4FA58.jcl,ZZZJOFA  = DB2 READ BATCHPROT FROM UBHQODC,ZZZJOFA,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_YE,TRP4FT36,P4FT36.jcl,FTP    = FILETRANSFER DCS FILE FOR YE,FTP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_YE,TRP4ODC1,P4ODC1.jcl,UBHQODC  = YKB Daily Commission,UBHQODC,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COMMISSION_YE,TRP4ODP1,P4ODP1.jcl,UBHQODP  = YKB Daily Commission,UBHQODP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COVERAGE_AMOUNT,TRP4END6,P4END6.jcl,IEFBR14  = END OF VERQOTB PROCESSING,IEFBR14,,VERQOTB
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COVERAGE_AMOUNT,TRP4LOC5,P4LOC5.jcl,ALLOC    = ALLOC OF GESAMT ES FILE,ALLOC,,GESAMT
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COVERAGE_AMOUNT,TRP4OFPC,P4OFPC.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG  VERQOTB,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COVERAGE_AMOUNT,TRP4OTB1,P4OTB1.jcl,VERQOTB  = DB2-U BULK AMENDM. FOR ALL POL. OF CL PRODUCT,VERQOTB,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COVERAGE_AMOUNT,TRP4OTB2,P4OTB2.jcl,VERQOTB  = DB2-U BULK AMENDM. FOR ALL POL. OF CL PRODUCT,VERQOTB,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COVERAGE_AMOUNT,TRP4OTB3,P4OTB3.jcl,VERQOTB  = DB2-U BULK AMENDM. FOR ALL POL. OF CL PRODUCT,VERQOTB,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COVERAGE_AMOUNT,TRP4TS21,P4TS21.jcl,BSEJOTS  = DB2-U VERQOTB END,BSEJOTS,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_COVERAGE_AMOUNT,TRP4VETB,P4VETB.jcl,HPUNL    = DB2 UNLOAD VERVETB,HPUNL,,VERVETB
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_EXPIRED_RECORDS,TRP4QOXM,P4QOXM.jcl,WBFQOXM =FINDS AND UPDATES EXPIRED TPERSON & TVERTRAG RECORDS,WBFQOXM,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_EXTRACT_DOCUMENT,TRP4OMES,P4OMES.jcl,SCHQOME  = DATA OF MISSING DOC FOR DEATH OR DISABILITY,SCHQOME,,MISSING
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_EXTRACT_DOCUMENT,TRP4QOMD,P4QOMD.jcl,SCHQOMD   = DB2-U CREATE BATCHTERMIN OF MISSING DOCUMENT IN CASE OF DEATH OR DISABILITY,SCHQOMD,,CASE|DEATH|MISSING
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_EXTRACT_DOCUMENT,TRP4QONB,P4QONB.jcl,SCHQONB  = DB2-U EXTRACT CLAIM DATA & CREATE BATCHTERMIN,SCHQONB,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_HE,TRP4FTP5,P4FTP5.jcl,FTP      = FILETRANSFER FAL FILE FOR HE,FTP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_HE,TRP4FTP6,P4FTP6.jcl,FTP      = FILE TRANSFER ZIP FILE,FTP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_HE,TRP4IVG2,P4IVG2.jcl,RZWRITER = INCREASE VARIABLE UBHQOBL,RZWRITER,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_HE,TRP4MA11,P4MA11.jcl,XMITIP   = MAIL FOR UBHQOBL,XMITIP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_HE,TRP4OBL2,P4OBL2.jcl,UBHQOBL  = DB2-U GENERAL LEDGER FOR HE,UBHQOBL,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_HE,TRP4OFAD,P4OFAD.jcl,ZZZJOFA  = DB2 READ BATCHPROT FROM UBHQOBL FOR HE,ZZZJOFA,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_HE,TRP4OFPD,P4OFPD.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG  UBHQOBL FOR HE,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_HE,TRP4VEB2,P4VEB2.jcl,HPUNL    = DB2 UNLOAD UBHVEBL FOR HE,HPUNL,,UBHVEBL
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_HE,TRP4ZIP2,P4ZIP2.jcl,SCRIPT = ZIP OF GENERAL LEDGER FILES FOR HE,SCRIPT,,GENERAL
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_YE,TRP4FTP1,P4FTP1.jcl,FTP      = FILE TRANSFER ZIP FILE,FTP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_YE,TRP4FTP2,P4FTP2.jcl,FTP      = FILETRANSFER FAL FILE FOR YE,FTP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_YE,TRP4IVGL,P4IVGL.jcl,RZWRITER = INCREASE VARIABLE UBHQOBL,RZWRITER,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_YE,TRP4MA02,P4MA02.jcl,XMITIP   = MAIL FOR UBHQOBL,XMITIP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_YE,TRP4OBL1,P4OBL1.jcl,UBHQOBL  = DB2-U GENERAL LEDGER FOR YE,UBHQOBL,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_YE,TRP4OFAB,P4OFAB.jcl,ZZZJOFA  = DB2 READ BATCHPROT FROM UBHQOBL,ZZZJOFA,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_YE,TRP4OFPB,P4OFPB.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG  UBHQOBL FOR YE,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_YE,TRP4VEBL,P4VEBL.jcl,HPUNL    = DB2 UNLOAD UBHVEBL,HPUNL,,UBHVEBL
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GENERAL_LEDGER_YE,TRP4ZIP1,P4ZIP1.jcl,SCRIPT = ZIP OF GENERAL LEDGER FILES FOR YE,SCRIPT,,GENERAL
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GROUP_CONTRACT,TRP4OEV,P4OEV.jcl,PROJOEV = DB2-U INDIVIDUAL CONTRACTS FOR INHERITANCE,PROJOEV,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GROUP_CONTRACT,TRP4OIP,P4OIP.jcl,RAVJOIP  =   DB2-U READ INDIVIDUAL CONTRACTS VIA BLOB,RAVJOIP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GROUP_CONTRACT,TRP4PPM,P4PPM.jcl,PROJOPM = DB2-U PROPAGATION TO SINGLE CONTRACTS,PROJOPM,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_GROUP_CONTRACT,TRP4RPM,P4RPM.jcl,RAVJOPM = PROCESS OF INDIVIDUAL CONTRACTS FROM BLOB,RAVJOPM,,INDIVIDUAL
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_INSTALLMENT_INV,TRP4FPRN,P4FPRN.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHJORN,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_INSTALLMENT_INV,TRP4JORN,P4JORN.jcl,UBHJORN  = DB2-U INSTALMENT PAYMENT AGREEMENT,UBHJORN,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_INSTALLMENT_INV,TRP4UERN,P4UERN.jcl,HPUNL = DB2 UNLOAD UBHUERN,HPUNL,,UBHUERN
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_LOAN_AUTO_EXTENSION,TRP4FP80,P4FP80.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG VERQOLN,ZZZJOFP,,
TR4TEST_POTTASL,TR4TEST,TR4TEST_POTTASL_LOAN_AUTO_EXTENSION,TRP4QOLN,P4QOLN.jcl,VERQOLN  = CONTRACT PROCESSING FOR LOAN AUTO EXTENSION,VERQOLN,,
